route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
"31-338-sj2-1","2441","338","Clovelly to Central Railway Square","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-339-sj2-1","2441","339","Clovelly to City Gresham St","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-342-sj2-1","2441","342","Daceyville to Kingsford","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-343-sj2-1","2441","343","Kingsford to Chatswood","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-348-sj2-1","2441","348","Wolli Creek to Bondi Junction","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-352-sj2-1","2441","352","Marrickville Metro to Bondi Junction via Oxford St, Crown St and King St","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-353-sj2-1","2441","353","Eastgardens to Bondi Junction","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-355-sj2-1","2441","355","Marrickville Metro to Bondi Junction via Moore Park and Erskineville","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-360-sj2-1","2441","360","Clovelly to Bondi Junction","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-361-sj2-1","2441","361","Tamarama to Bondi Junction","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-362-sj2-1","2441","362","Bondi Beach to Coogee North (Bream and Arden)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-370-sj2-1","2441","370","Leichhardt Marketplace to Coogee","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-372-sj2-1","2441","372","Coogee to Central Railway Square","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-373-sj2-1","2441","373","Coogee to City Circular Quay via Belmore Rd","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-374-sj2-1","2441","374","Coogee to City Circular Quay via Bream St","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-376-sj2-1","2441","376","Maroubra Beach to Central Railway Square","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-377-sj2-1","2441","377","Maroubra Beach to City Circular Quay","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-380-sj2-1","2441","380","Watsons Bay to City Circular Quay via Bondi Junction","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-381-sj2-1","2441","381","North Bondi to Bondi Junction","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-382-sj2-1","2441","382","Dover Heights to Bondi Junction via Bondi Beach","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-386-sj2-1","2441","386","Vaucluse to Bondi Junction via New South Head Rd and Old South Head Rd","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-387-sj2-1","2441","387","South Head Cemetery to Bondi Junction","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-389-sj2-1","2441","389","North Bondi to Maritime Museum","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-391-sj2-1","2441","391","La Perouse or Port Botany to Central Railway Square","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-392-sj2-1","2441","392","La Perouse to City Circular Quay via Eastgardens and Prince Henry Hospital","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-393-sj2-1","2441","393","La Perouse to Central Railway Square via Maroubra and Kingsford","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-394-sj2-1","2441","394","La Perouse to City Circular Quay via Maroubra and Kingsford","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-395-sj2-1","2441","395","Maroubra Beach to Central Railway Square","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-396-sj2-1","2441","396","Maroubra Beach to City Circular Quay","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-397-sj2-1","2441","397","South Maroubra to City Circular Quay","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-399-sj2-1","2441","399","La Perouse to City Circular Quay via Malabar Beach and Maroubra Junction","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-400-sj2-1","2441","400","Bondi Junction to Burwood via Eastgardens (Limited Stops)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-410-sj2-1","2441","410","PrePay Only - Bondi Junction to Rockdale","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-891-sj2-1","2441","891","PrePay Only - UNSW (High Street) to Central","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-L09-sj2-1","2441","L09","PrePay Only - Port Botany to Redfern (Limited Stops)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-L24-sj2-1","2441","L24","PrePay Only - Watsons Bay to City Wynyard (Limited Stops)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-L94-sj2-1","2441","L94","La Perouse to City Circular Quay (Limited stops)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-M10-sj2-1","2441","M10","Prepay Only - Maroubra Junction to Leichhardt via City","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-M50-sj2-1","2441","M50","Prepay Only - Coogee to Drummoyne","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X03-sj2-1","2441","X03","Sans Souci to City Circular Quay (Express Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X09-sj2-1","2441","X09","PrePay Only - Banksmeadow to Railway Square (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X10-sj2-1","2441","X10","PrePay Only - Eastgardens to Railway Square (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X39-sj2-1","2441","X39","PrePay Only - Clovelly to City Martin Pl (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X40-sj2-1","2441","X40","PrePay Only - Clovelly to City Museum (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X73-sj2-1","2441","X73","PrePay Only - Coogee to City (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X74-sj2-1","2441","X74","PrePay Only - Coogee to City (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X77-sj2-1","2441","X77","PrePay Only - Maroubra Beach to City (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X84-sj2-1","2441","X84","PrePay Only - North Bondi to Bondi Junction (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X89-sj2-1","2441","X89","PrePay Only - North Bondi to Bondi Junction (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X92-sj2-1","2441","X92","PrePay Only - Little Bay to City Martin Place (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X93-sj2-1","2441","X93","Little Bay to Central Railway Square (Express Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X94-sj2-1","2441","X94","PrePay Only - La Perouse to City Martin Place (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X96-sj2-1","2441","X96","PrePay Only - Maroubra Beach to City Martin Place (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X97-sj2-1","2441","X97","PrePay Only - South Maroubra to City Circular Quay (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"31-X99-sj2-1","2441","X99","PrePay Only - Little Bay to City Museum (Express)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-452-sj2-1","2442","452","Beverly Hills to Rockdale","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-453-sj2-1","2442","453","Percival Street, Rockdale to Rockdale Station","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-455-sj2-1","2442","455","Kingsgrove to St George Hospital, Kogarah","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-922-sj2-1","2442","922","East Hills to Bankstown via Milperra","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-923-sj2-1","2442","923","Panania to Bankstown via Picnic Pt","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-924-sj2-1","2442","924","East Hills to Bankstown via Panania","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-926-sj2-1","2442","926","Revesby Heights to Bankstown","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-927-sj2-1","2442","927","One Tree Point to Padstow","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-947-sj2-1","2442","947","Kogarah to Hurstville via Dolls Pt","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-958-sj2-1","2442","958","Kogarah to Hurstville via Carss Park","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-959-sj2-1","2442","959","Hurstville to Bald Face Pt (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-961-sj2-1","2442","961","Barden Ridge to Miranda","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-962-sj2-1","2442","962","Bankstown to Miranda","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-963-sj2-1","2442","963","Menai Marketplace Alfords Pt (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-965-sj2-1","2442","965","Sutherland to Woronora (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-967-sj2-1","2442","967","Como West to Miranda via Oyster Bay","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-968-sj2-1","2442","968","Bonnet Bay to Miranda via Kareela","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-969-sj2-1","2442","969","Cronulla to Sutherland","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-970-sj2-1","2442","970","Miranda to Hurstville","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-971-sj2-1","2442","971","Cronulla to Hurstville","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-972-sj2-1","2442","972","Sylvania to Miranda via Sylvania Waters","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-973-sj2-1","2442","973","Miranda to Yowie Bay (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-974-sj2-1","2442","974","Miranda to Gymea Bay (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-975-sj2-1","2442","975","Miranda to Grays Point (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-976-sj2-1","2442","976","Sutherland to Grays Point (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-977-sj2-1","2442","977","Miranda to Lilli Pilli (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-978-sj2-1","2442","978","Miranda to Dolans Bay via Pt Hckg (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-985-sj2-1","2442","985","Cronulla to Miranda via Woolooware Bay","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-986-sj2-1","2442","986","Miranda North to Miranda","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-987-sj2-1","2442","987","Cronulla to Kurnell (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-988-sj2-1","2442","988","Cronulla to Caringbah via Burraneer","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-989-sj2-1","2442","989","Bundeena to Maianbar (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-991-sj2-1","2442","991","Heathcote to Sutherland","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-992-sj2-1","2442","992","Engadine to Woronora Heights (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-993-sj2-1","2442","993","Miranda to Woronora Heights (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-996-sj2-1","2442","996","Engadine to Heathcote East (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"32-M92-sj2-1","2442","M92","Sutherland to Parramatta","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-556-sj2-1","2443","556","Lindfield to East Killara (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-558-sj2-1","2443","558","Chatswood to Lindfield","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-560-sj2-1","2443","560","Gordon to West Pymble (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-562-sj2-1","2443","562","Gordon to Macquarie University","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-565-sj2-1","2443","565","Chatswood to Macquarie University","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-571-sj2-1","2443","571","Turramurra to South Turramurra (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-572-sj2-1","2443","572","Turramurra to Macquarie University via South Turramura and West Pymble","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-573-sj2-1","2443","573","Turramurra to Sydney Adventist Hospital via Fox Valley Rd (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-575-sj2-1","2443","575","Hornsby to Macquarie University via Turramurra","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-576-sj2-1","2443","576","Wahroonga to North Wahroonga (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-576-T-sj2-1","2443","576T","Turramurra to North Wahroonga (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-577-sj2-1","2443","577","Turramurra to North Turramurra (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-577-P-sj2-1","2443","577P","Turramurra to Murdoch St","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-579-sj2-1","2443","579","Pymble to East Turramurra","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-582-sj2-1","2443","582","St Ives Shopping Centre to Gordon","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-586-sj2-1","2443","586","Westleigh to Pennant Hills","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-587-sj2-1","2443","587","Hornsby to Westleigh (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-588-sj2-1","2443","588","Hornsby to Normanhurst West (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-589-sj2-1","2443","589","Sydney Adventist Hospital to Hornsby","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-592-sj2-1","2443","592","Brooklyn to Mooney Mooney (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-594-sj2-1","2443","594","North Turramurra to City QVB","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-594-H-sj2-1","2443","594H","Hornsby to City QVB","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-595-sj2-1","2443","595","Hornsby to Mt Colah (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-596-sj2-1","2443","596","Hornsby to Hornsby Heights (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-597-sj2-1","2443","597","Hornsby to Berowra","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-598-sj2-1","2443","598","Hornsby to Asquith (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"34-599-sj2-1","2443","599","Berowra to Berowra Heights (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"36-9-sj2-1","69","9","UOW North Gong Shuttle via Ring Road","Illawarra Buses Network","3","00B5EF","FFFFFF"
"36-9N-sj2-1","69","9N","UOW North Gong Shuttle","Illawarra Buses Network","3","00B5EF","FFFFFF"
"37-730-sj2-1","89","730","Currarong to Nowra via Callala Bay, Callala Beach and Myola","Private bus services","3","00B5EF","FFFFFF"
"38-900-sj2-1","2444","900","Parramatta Free Shuttle","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-901-sj2-1","2444","901","Holsworthy to Liverpool via Wattle Grove","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-902-sj2-1","2444","902","Holsworthy to Liverpool via Moorebank","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-902-X-sj2-1","2444","902X","Sandy Point to Holsworthy via Voyager Point","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-903-sj2-1","2444","903","Chipping Norton to Liverpool","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-904-sj2-1","2444","904","Liverpool to Fairfield","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-905-sj2-1","2444","905","Bankstown to Fairfield","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-906-sj2-1","2444","906","Parramatta to Fairfield","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-907-sj2-1","2444","907","Bankstown to Parramatta via Bass Hill","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-908-sj2-1","2444","908","Merrylands to Bankstown via Birrong and Auburn","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-909-sj2-1","2444","909","Bankstown to Parramatta via Birrong and Auburn","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-911-sj2-1","2444","911","Auburn to Bankstown via Georges Hall","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-913-sj2-1","2444","913","Bankstown to Strathfield","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-914-sj2-1","2444","914","Greenacre to Strathfield","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-915-sj2-1","2444","915","Lidcombe to U Sydney Lidcombe Cmps (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-916-sj2-1","2444","916","Chester Hill to Guildford","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-925-sj2-1","2444","925","East Hills to Lidcombe via Bankstown","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-M90-sj2-1","2444","M90","Liverpool to Burwood","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-M91-sj2-1","2444","M91","Hurstville to Parramatta via Padstow and Chester Hill","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-S1-sj2-1","2444","S1","Cabramatta to Lansvale (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-S2-sj2-1","2444","S2","Sefton to Granville","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-S3-sj2-1","2444","S3","Chrisholm Road to Auburn","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-S4-sj2-1","2444","S4","Chester Hill to Fairfield via Carramar and Villawood","Sydney Buses Network","3","00B5EF","FFFFFF"
"38-S5-sj2-1","2444","S5","Milperra to Padstow via Panania","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-194-sj2-1","2445","194","St Ives to City QVB","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-195-sj2-1","2445","195","Gordon to St Ives Chase (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-195-6-sj2-1","2445","195/6","Belrose and St Ives Chase to Gordon","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-196-sj2-1","2445","196","Mona Vale to Gordon","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-197-sj2-1","2445","197","Mona Vale to Macquarie University via Gordon","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-260-sj2-1","2445","260","Terrey Hills to North Sydney","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-270-sj2-1","2445","270","Terrey Hills to City QVB","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-271-sj2-1","2445","271","Belrose to City QVB","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-273-sj2-1","2445","273","Killarney Heights to City QVB via Forestville","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-274-sj2-1","2445","274","Davidson to City QVB via Frenchs Forest","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-277-sj2-1","2445","277","Castle Cove to Chatswood","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-278-sj2-1","2445","278","Chatswood to Killarney Heights (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-279-sj2-1","2445","279","Frenchs Forest to Chatswood","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-280-sj2-1","2445","280","Warringah Mall to Chatswood","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-281-sj2-1","2445","281","Davidson to Chatswood","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-282-sj2-1","2445","282","Davisdon and Belrose to Chatswood","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-283-sj2-1","2445","283","Belrose to Chatswood","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-284-sj2-1","2445","284","Duffys Forest to Terrey Hills and Chatswood","Sydney Buses Network","3","00B5EF","FFFFFF"
"39-L70-sj2-1","2445","L70","Terrey Hills to City QVB (Limited Stops)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-31-sj2-1","2446","31","Cut Hill Rd, Cobbitty to Camden via Coates Park Rd","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-32-sj2-1","2446","32","Warragamba to Camden via Werombi and Theresa Park","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-38-sj2-1","2446","38","Camden to Spring Creek and Brownlow Hill (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-39-sj2-1","2446","39","Mowbray Park to Camden via Belimbla Park and The Oaks","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-40-sj2-1","2446","40","Camden to Belimbla Park and Oakdale via The Oaks (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-49-sj2-1","2446","49","Camden to Menangle and Razorback (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-841-sj2-1","2446","841","Narellan to Leppington via Gregory Hills","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-877-sj2-1","2446","877","Campbelltown to Kearns via Eagle Vale and Eschol Park (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-878-sj2-1","2446","878","Kearns to Campbelltown via Eschol Park","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-879-sj2-1","2446","879","Leumeah to Campelltown via Blair Athol","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-880-sj2-1","2446","880","Minto to Campbelltown via Kearns and Eagle Vale","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-881-sj2-1","2446","881","Campbelltown to Leumeah North (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-882-sj2-1","2446","882","Campbelltown to Leumeah South (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-883-sj2-1","2446","883","Campbelltown to Ruse (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-883-K-sj2-1","2446","883K","Kentlyn to Campbelltown via Ruse","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-884-sj2-1","2446","884","Campbelltown to Airds (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-884-W-sj2-1","2446","884W","Wedderburn to Campbelltown via Airds","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-885-sj2-1","2446","885","Campbelltown to Bradbury St and Helens Park North (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-885-A-sj2-1","2446","885A","Campbelltown to Bradbury via Airds (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-886-sj2-1","2446","886","Campbelltown to Glen Alpine (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-887-sj2-1","2446","887","Wollongong to Campbelltown via Appin","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-888-sj2-1","2446","888","Campbelltown to St Helens Park via Ambarvale and Rosemeadow (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-889-sj2-1","2446","889","Menangle to Campbelltown via Menangle Park","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-890-sj2-1","2446","890","Campbelltown to Harrington Park via Narellan Vale and Narellan (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-890-C-sj2-1","2446","890C","Camden to Campbelltown via Narellan","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-891-sj2-1","2446","891","Mount Annan to Campbelltown via Currans Hill","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-892-sj2-1","2446","892","Campbelltown to Mount Annan via Narellan Vale (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-893-sj2-1","2446","893","Narellan to Campbelltown via Elderslie and Spring Farm","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-894-sj2-1","2446","894","Bridgewater Estate to Campbelltown via Camden and Narellan","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-894-X-sj2-1","2446","894X","Bridgewater Estate to Campbelltown via Camden bypass","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-895-sj2-1","2446","895","Campbelltown to Camden South via Camden (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-896-sj2-1","2446","896","Campbelltown to Oran Park via Gregory Hills (Loop Service)","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-898-sj2-1","2446","898","Harrington Park to Campbelltown via Narellan Rd","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-899-sj2-1","2446","899","Catherine Field to Camden","Sydney Buses Network","3","00B5EF","FFFFFF"
"40-S17-sj2-1","2446","S17","Narellan to Camden via Spring Farm","Sydney Buses Network","3","00B5EF","FFFFFF"
"42-160-sj2-1","2447","160","Cessnock to Newcastle","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-162-sj2-1","2447","162","Abernethy to Cessnock via Kearsley","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-163-sj2-1","2447","163","Cessnock to Morisset via Kurri Kurri","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-164-sj2-1","2447","164","Cessnock to Maitland via Kurri Kurri","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-165-sj2-1","2447","165","Cessnock to West Cessnock (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-166-sj2-1","2447","166","Maitland to Kurri Kurri","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-167-sj2-1","2447","167","Cessnock to Nulkaba (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-168-sj2-1","2447","168","Cessnock to Millifield (Loop Service)","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-171-sj2-1","2447","171","Kurri Kurri to Weston","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-172-sj2-1","2447","172","Deakin St to Kurri Kurri Rotary Park","Hunter Buses Network","3","00B5EF","FFFFFF"
"42-25D-sj2-1","2447","25D","Cessnock HS to St Phillip's Christian College","Hunter Buses Network","3","00B5EF","FFFFFF"
"44-100-sj2-1","122","100","Lithgow to Littleton and Lithgow Hospital via Strathlone Estate and Kirkley Gardens Loop","Private bus services","3","00B5EF","FFFFFF"
"44-200-sj2-1","122","200","Lithgow to Bowenfels via Cooerwull and Lithgow Hospital Loop","Private bus services","3","00B5EF","FFFFFF"
"44-304-sj2-1","122","304","Lithgow to McKellars Park and Oaky Park via Hermitage Flat and Morts Estate and return","Private bus services","3","00B5EF","FFFFFF"
"44-500-sj2-1","122","500","Lithgow to Vale of Clwydd via Hill St Loop","Private bus services","3","00B5EF","FFFFFF"
"44-600-sj2-1","122","600","Lithgow to Portland via Wallerawang and Return","Private bus services","3","00B5EF","FFFFFF"
"44-636-sj2-1","122","636","Bathurst to Lithgow via Wallerawang, Portland and Meadow Flats","Private bus services","3","00B5EF","FFFFFF"
"45-520-sj2-1","123","520","Bathurst to West Bathurst and Windradyne Loop","Private bus services","3","00B5EF","FFFFFF"
"45-521-sj2-1","123","521","Bathurst to Kelso and Laffing Waters Loop","Private bus services","3","00B5EF","FFFFFF"
"45-522-sj2-1","123","522","Bathurst to South Bathurst and Gormans Hill Loop","Private bus services","3","00B5EF","FFFFFF"
"45-523-sj2-1","123","523","Bathurst to Eglinton and North Bathurst Loop","Private bus services","3","00B5EF","FFFFFF"
"45-524-sj2-1","123","524","Bathurst to Raglan Loop via Blue Ridge and Kelso","Private bus services","3","00B5EF","FFFFFF"
"45-525-sj2-1","123","525","Bathurst to Kelso Loop","Private bus services","3","00B5EF","FFFFFF"
"45-526-sj2-1","123","526","Bathurst to University, TAFE and South Bathurst Loop","Private bus services","3","00B5EF","FFFFFF"
"46-136-sj2-1","2448","136","Stockton to Raymond Terrace via Medowie","Hunter Buses Network","3","00B5EF","FFFFFF"
